longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,house value
-118.14,33.97,31.0,7.632885505395133,6.418364935936212,7.808729306744399,6.352629396319567,2.0524,1,0,0,0,0,131258.94928752864
-122.23,38.06,52.0,7.208600337960199,5.58724865840025,6.19644412779452,5.552959584921617,3.125,0,0,0,1,0,240420.46000000788
-119.28,36.35,7.0,8.188411308079031,6.553933404025811,7.640603826393634,6.520621127558696,3.1111,0,1,0,0,0,93164.21009918815
-122.24,37.84,52.0,8.169053149927343,6.354370040797351,7.071573364211532,6.320768294250582,5.1773,0,0,0,1,0,319500.1290371367
-119.69,36.81,13.0,7.329749689041512,5.905361848054571,6.902742737158593,5.916202062607435,2.5446,0,1,0,0,0,90161.83113580989
-118.36,33.88,25.0,7.953669778649798,6.566672429803241,7.385230923066573,6.444131256700441,3.2049,1,0,0,0,0,225007.2987686582
-118.25,33.93,42.0,6.638567789166521,5.2574953720277815,6.626717749249025,5.1647859739235145,2.0486,1,0,0,0,0,132177.9572972469
-122.34,40.63,10.0,7.688913336864796,5.91350300563827,6.967909201801884,5.786897381366708,3.6853,0,1,0,0,0,74262.69419086305
-122.48,37.79,52.0,8.451907724717607,6.962243464266207,7.717351272185329,6.883462586413092,4.1148,0,0,0,1,0,297405.8566027777
-122.42,37.76,52.0,8.294549515143679,6.98933526597456,7.6638772587034705,6.945051063725834,3.5052,0,0,0,1,0,288595.02874927176
-121.89,37.23,20.0,8.956093075610639,6.884486652042782,8.037543185118697,6.848005274576363,8.19,1,0,0,0,0,381068.22909031203
-117.95,33.69,24.0,8.35936910622267,6.428105272684596,7.578145472419466,6.393590753950631,6.9261,1,0,0,0,0,320992.3065502825
-117.75,34.06,44.0,6.169610732491456,4.912654885736052,6.220590170099739,4.770684624465665,2.0156,0,1,0,0,0,88240.28778698202
-121.58,37.01,15.0,7.96346006663897,6.306275286948016,7.367077059881012,6.342121418721152,5.1519,0,1,0,0,0,240695.61324345972
-117.96,33.83,29.0,7.085901464365611,5.176149732573829,6.163314804034641,5.14166355650266,6.1001,1,0,0,0,0,295297.59063962055
-121.99,38.34,16.0,7.293697720601438,5.568344503761097,6.618738983517219,5.54907608489522,4.0433,0,1,0,0,0,158485.77238228777
-119.33,36.22,9.0,8.229244416735913,6.4692503167957724,7.578656850594762,6.431331081933479,4.2011,0,1,0,0,0,137678.08146537468
-118.06,34.02,25.0,8.174421152646497,6.461468176353717,7.8838232148921525,6.499787040655854,5.2557,1,0,0,0,0,234518.74361863686
-118.33,34.21,31.0,8.068089626278244,6.194405391104672,7.217443431696533,6.175867270105761,6.981,1,0,0,0,0,339872.60123075545
-118.62,34.22,34.0,7.876258882303226,6.156978985585555,7.1808311990445555,6.061456918928017,4.0909,1,0,0,0,0,233406.4618750778
-121.36,38.61,37.0,7.692569648067906,5.978885764901122,6.858565034791365,5.8944028342648505,3.8882,0,1,0,0,0,161039.61485448014
-122.62,38.25,20.0,7.543802867501509,6.021023349349527,6.717804695023691,5.983936280687191,2.875,1,0,0,0,0,211279.60769797768
-117.48,33.89,14.0,9.249176395761381,7.495541943884256,8.74766979009724,7.526178913346146,4.7295,0,1,0,0,0,174675.51306176838
-122.68,38.45,36.0,7.430707082545968,5.717027701406222,6.61338421837956,5.720311776607412,4.0139,1,0,0,0,0,243837.0008566808
-122.79,38.42,9.0,8.510772623613315,6.786716950605081,7.856319571406588,6.82001636467413,5.038,1,0,0,0,0,256171.90168940788
-121.83,38.0,8.0,7.8528278122817445,6.6052979209482015,7.233455418621439,6.529418838262226,1.7161,0,1,0,0,0,122588.93693527766
-117.09,32.73,26.0,8.043984431221553,6.532334292222349,7.575071699507561,6.493753839851686,2.8942,0,0,0,0,1,183927.98837986123
-122.23,37.79,40.0,6.836259277277067,5.298317366548036,6.336825731146441,5.220355825078324,1.3281,0,0,0,1,0,122343.74711017776
-115.51,33.12,21.0,6.932447891572509,5.389071729816501,6.792344427470809,5.4510384535657,2.101,0,1,0,0,0,18299.720597439446
-118.24,33.95,40.0,7.085064293952548,5.638354669333745,7.099201743553092,5.659482215759621,1.35,1,0,0,0,0,96038.61572537245
-121.27,37.87,34.0,6.918695219020472,5.332718793265369,6.520621127558696,5.459585514144159,2.9531,0,1,0,0,0,121885.10170900077
-118.11,34.2,36.0,8.500250470685925,6.587550014824796,7.5485559791698735,6.55250788703459,6.827,0,1,0,0,0,305002.5496336967
-117.64,33.61,14.0,8.562740006372207,6.698268054115413,8.020270472819238,6.733401891837359,5.826,1,0,0,0,0,250115.93930348475
-118.32,33.98,46.0,7.385230923066573,5.8289456176102075,6.826545223556594,5.752572638825633,3.0833,1,0,0,0,0,209885.5582089764
-118.13,34.08,34.0,8.255568653283746,6.899723107284872,7.942717540573791,6.880384082186005,2.6716,1,0,0,0,0,186468.07885325747
-118.18,34.13,52.0,7.709308333385869,6.16541785423142,7.179307969504034,6.115892125483034,3.5341,1,0,0,0,0,228476.93096979475
-121.84,37.25,25.0,8.68946441235669,6.897704943128636,8.09437844497296,6.86171134048073,5.6488,1,0,0,0,0,286471.12175522884
-118.07,33.9,42.0,6.915723448631314,5.41610040220442,6.655440350367647,5.43372200355424,3.8672,1,0,0,0,0,216160.36369798565
-117.98,34.14,27.0,8.754949455098293,7.162397497355718,7.9724660159745655,7.084226422097916,3.6336,0,1,0,0,0,189959.49084674008
-121.98,37.25,19.0,6.628041376179533,4.543294782270004,5.5909869805108565,4.605170185988092,15.0,1,0,0,0,0,667536.5273632905
-117.92,34.13,42.0,7.47477218239787,5.988961416889864,7.3310603052186325,5.902633333401366,2.8643,0,1,0,0,0,120337.52907306934
-117.16,33.76,11.0,8.504107951867582,6.835184586147301,7.827639546366422,6.734591659972948,2.625,0,1,0,0,0,94630.61901986646
-121.6,36.88,21.0,8.136518252115291,6.437751649736401,7.529943370601589,6.39024066706535,4.7813,1,0,0,0,0,260161.02968661906
-117.49,33.99,21.0,7.62608275807238,5.973809611869261,7.050989447068045,5.820082930352362,4.84,0,1,0,0,0,186391.79732861556
-117.14,32.72,42.0,7.351799869057777,6.129050210060545,7.113142108707088,6.0112671744041615,2.2804,0,0,0,0,1,188792.78443855327
-118.45,34.06,20.0,8.122074375362217,7.142827401161621,7.889084407035514,7.0317412587631285,2.2444,1,0,0,0,0,207010.14883393608
-122.43,37.72,50.0,7.976938756959434,6.333279628139691,7.595889917718538,6.2878585601617845,3.6667,0,0,0,1,0,221563.5862208889
-120.7,35.28,14.0,8.234564993267135,6.52649485957079,7.541683099882111,6.499787040655854,4.6071,0,0,0,0,1,272243.1964593828
-118.85,34.14,24.0,7.600902459542082,5.501258210544727,6.633318433280377,5.5134287461649825,8.7657,1,0,0,0,0,402530.7435575151
-122.2,39.52,39.0,7.844632644464681,6.180016653652572,7.074963197966044,6.082218910376446,2.0625,0,1,0,0,0,86397.00608755322
-118.91,34.22,15.0,8.638525476583762,6.630683385642372,7.886081401775745,6.664409020350408,6.7559,1,0,0,0,0,309687.9142089565
-118.14,33.95,36.0,7.57198844937744,5.87493073085203,6.79346613258001,5.855071922202427,3.6635,1,0,0,0,0,223015.69842317328
-117.94,33.77,32.0,6.5722825426940075,4.962844630259907,6.484635235635252,5.043425116919247,4.5052,1,0,0,0,0,202247.68618869362
-121.98,38.36,30.0,4.948759890378168,3.58351893845611,4.6443908991413725,3.58351893845611,4.163,0,1,0,0,0,181260.70939506125
-118.31,34.27,35.0,7.277247726631484,5.616771097666572,6.633318433280377,5.676753802268282,6.0808,1,0,0,0,0,314273.6971268244
-117.25,32.76,38.0,7.754481547470383,6.202535517187923,6.729824070489475,6.073044534100405,4.9125,0,0,0,0,1,323267.1086300039
-120.8,37.53,29.0,7.0587581525186645,5.541263545158426,6.588926477533519,5.420534999272286,2.1932,0,1,0,0,0,86641.9108358929
-121.8,37.32,20.0,7.813591552952433,6.1675164908883415,7.709308333385869,6.218600119691729,5.6817,1,0,0,0,0,254719.53096197452
-119.53,34.38,22.0,7.751045117971802,6.590301048196686,7.171656822768514,6.171700597410915,2.7864,0,0,0,0,1,242396.69881401397
-122.51,37.76,40.0,7.749753406274437,6.333279628139691,7.313220387090301,6.257667587882639,3.2792,0,0,0,0,1,237299.3958641002
-115.95,33.28,12.0,4.605170185988092,3.258096538021482,3.6375861597263857,2.8903717578961645,1.8958,0,1,0,0,0,78450.07195408689
-117.24,32.74,45.0,7.449498005382849,5.683579767338681,6.630683385642372,5.799092654460526,4.05,0,0,0,0,1,254064.57640969148
-122.04,37.66,23.0,7.791522819150732,5.855071922202427,6.9726062513017535,5.953243334287785,6.3501,0,0,0,1,0,300133.4957571449
-120.29,36.88,34.0,7.238496840894365,5.697093486505405,6.8501261661455,5.641907070938114,2.4219,0,1,0,0,0,98317.2979501579
-118.2,34.05,50.0,7.249925536717988,5.996452088619021,7.3310603052186325,5.955837369464831,2.29,1,0,0,0,0,161333.2892292575
-120.5,37.32,13.0,7.5688956634069955,5.953243334287785,7.055312843339752,5.908082938168931,2.75,0,1,0,0,0,87619.40678667556
-119.06,34.36,48.0,7.286191714702382,5.783825182329737,6.805722553416985,5.860786223465865,2.4185,1,0,0,0,0,202314.47676877957
-118.08,34.08,43.0,7.448333860897476,5.998936561946683,7.203405521083095,5.958424693029782,2.9688,1,0,0,0,0,180805.57784518553
-116.46,33.79,10.0,8.848078421168667,7.305188215393037,7.030857476116121,6.495265555937008,2.1411,0,1,0,0,0,142003.24806944327
-117.98,33.87,25.0,7.61972421378267,6.246106765481563,7.269616749608169,6.208590026096629,3.3199,1,0,0,0,0,202477.28079629596
-118.9,35.41,6.0,8.446126742982377,6.879355804460439,7.749753406274437,6.841615476477592,3.0938,0,1,0,0,0,132454.6823597895
-119.27,35.51,28.0,6.993932975223189,5.19295685089021,6.300785794663244,5.25227342804663,3.2279,0,1,0,0,0,129722.0734973955
-120.25,39.34,9.0,7.9157131993821155,6.320768294250582,5.68697535633982,4.709530201312334,3.1842,0,1,0,0,0,122738.15337516833
-117.93,33.64,24.0,7.241366283322318,5.983936280687191,7.2991214627108,6.003887067106539,2.5301,1,0,0,0,0,153750.13159565302
-121.43,38.69,28.0,6.833031732786201,5.111987788356544,6.297109319933935,5.003946305945459,2.5,0,1,0,0,0,59028.12053668359
-121.82,36.61,24.0,7.798933310041217,6.0844994130751715,7.266128779556451,6.09807428216624,3.8015,1,0,0,0,0,228507.33808873734
-117.23,32.75,21.0,7.62608275807238,6.411818267709897,7.0317412587631285,6.311734809152915,2.4779,0,0,0,0,1,213913.1528005367
-117.02,32.74,12.0,8.102283624480073,6.871091294610546,7.601402334583733,6.779921907472252,1.8594,0,0,0,0,1,165268.72200996475
-122.19,37.83,29.0,7.491087593534876,5.605802066295998,6.495265555937008,5.598421958998375,6.8538,0,0,0,1,0,343507.16359251086
-122.39,37.57,35.0,6.255750041753367,4.430816798843313,5.225746673713202,4.343805421853684,6.4865,0,0,0,0,1,354202.7883892744
-118.36,33.91,36.0,7.632885505395133,6.163314804034641,7.220373836723949,6.045005314036012,4.1,1,0,0,0,0,244938.86948726745
-120.44,34.68,6.0,7.690743163541872,5.627621113690637,6.548219102762372,5.6131281063880705,6.2685,0,0,0,0,1,330766.2047239407
-122.43,37.78,10.0,7.7752758464868625,6.738152494595957,7.1276936993473985,6.672032945461067,1.3062,0,0,0,1,0,189890.4244595291
-121.21,37.8,45.0,5.916202062607435,4.442651256490317,5.123963979403259,4.2626798770413155,1.4853,0,1,0,0,0,102965.8000446572
-118.32,34.11,48.0,8.405814603432848,7.365180126021013,7.936302693201959,7.242797922793756,2.3974,1,0,0,0,0,249624.85950434534
-118.36,34.11,35.0,8.280711075662847,6.54534966033442,7.216709486709457,6.431331081933479,6.5195,1,0,0,0,0,364534.75544672506
-119.87,36.72,30.0,7.368339686311381,5.75890177387728,6.892641641172089,5.707110264748875,2.0658,0,1,0,0,0,70296.07539042365
-119.79,36.76,52.0,7.078341579557671,5.564520407322694,6.455198563340122,5.480638923341991,1.175,0,1,0,0,0,74915.87679129746
-118.23,34.2,51.0,7.298445101508147,5.638354669333745,6.621405651764134,5.69035945432406,5.3925,1,0,0,0,0,303707.15720597515
-118.13,34.13,39.0,7.649692623711514,5.986452005284438,7.313886831633462,5.942799375126701,4.8304,1,0,0,0,0,233687.84221233195
-121.49,38.63,6.0,9.409027282856401,7.870165946469845,8.636752426473876,7.753623546559746,3.7449,0,1,0,0,0,156350.97886335757
-117.48,34.09,32.0,8.061802274538348,6.447305862541213,7.868254265520613,6.364750756851911,3.6394,0,1,0,0,0,120463.50725745503
-120.49,37.28,11.0,7.451241684987676,5.945420608606575,7.443663683115591,5.924255797414532,1.9535,0,1,0,0,0,23480.3529346874
-117.03,32.69,5.0,8.07153089355666,6.278521424165844,7.631431664576906,6.285998094508865,5.0829,0,0,0,0,1,213570.0072964672
-121.91,37.81,7.0,8.154212694914229,6.0330862217988015,7.104144092987527,5.981414211254481,13.1499,0,1,0,0,0,526762.8004002422
-120.22,38.05,14.0,8.24380842366528,6.536691597591305,7.029972911706386,6.169610732491456,2.7188,0,1,0,0,0,96533.34122709371
-117.62,34.09,26.0,8.093156697722637,6.39024066706535,7.723120092266331,6.340359303727752,4.0139,0,1,0,0,0,139422.9877665406
-117.09,33.15,13.0,8.28374674710613,6.763884908562435,7.591861714889934,6.734591659972948,3.4764,1,0,0,0,0,205629.22228719667
-122.04,36.96,42.0,7.047517221357296,5.579729825986222,6.556778356158042,5.4510384535657,2.5865,0,0,0,0,1,210366.11805671314
-117.34,33.23,11.0,8.226305988015508,6.630683385642372,7.70210434005105,6.590301048196686,3.1062,0,0,0,0,1,164580.08750332939
-116.96,33.79,21.0,8.003363058629947,6.539585955617669,7.653969180478774,6.493753839851686,2.0135,0,1,0,0,0,71216.55740989791
-122.41,37.8,52.0,8.095293776844649,6.654152520183219,7.154615356913663,6.565264970035361,5.4378,0,0,0,1,0,373550.90446495265
-119.29,34.26,32.0,8.100464891029363,6.639875833826536,7.20414929203594,6.398594934535208,3.6007,0,0,0,0,1,278501.06571305776
-118.14,34.02,42.0,7.233455418621439,6.129050210060545,7.509883061154913,6.1224928095143865,1.4178,1,0,0,0,0,121007.97907202179
-117.15,34.03,32.0,7.949091499830517,5.976350909297934,6.9411900550683745,5.955837369464831,6.5648,0,1,0,0,0,259273.15890300367
-118.38,33.85,31.0,8.170185652879642,6.593044534142437,7.4073177104694174,6.522092798170152,5.5843,1,0,0,0,0,326455.08504305454
-117.41,34.23,17.0,6.7912214627261855,4.882801922586371,6.0867747269123065,4.955827057601261,6.1426,0,1,0,0,0,207477.4676496177
-122.41,37.7,23.0,7.505492274737424,5.993961427306569,7.227662498728654,5.948034989180646,2.4113,0,0,0,1,0,148598.14981891774
-122.2,39.15,33.0,6.970730078143525,5.1647859739235145,6.075346031088684,4.997212273764115,3.125,0,1,0,0,0,118569.1799357445
-119.31,34.7,19.0,6.8690144506657065,5.389071729816501,6.173786103901937,4.9344739331306915,3.3438,0,1,0,0,0,173374.23451959575
-118.15,35.06,15.0,6.975413927455952,5.6937321388027,6.345636360828596,5.575949103146316,2.0441,0,1,0,0,0,106980.89880506741
-118.34,33.94,37.0,8.041734711487537,6.806829360392176,8.148156439921625,6.5998704992128365,2.182,1,0,0,0,0,149177.80405144347
-117.83,33.77,22.0,7.9919305198524775,6.466144724237619,7.202661196523238,6.326149473155099,4.1151,1,0,0,0,0,246734.08321732562
-121.57,37.0,18.0,8.887652690325586,7.111512116496157,8.335431477880796,7.037905963447182,4.5714,0,1,0,0,0,198898.08574195672
-118.97,37.64,14.0,7.734121303328305,6.434546518787453,5.8377304471659395,4.927253685157205,3.0921,0,1,0,0,0,151510.28446713416
-122.27,37.97,10.0,9.632990304838447,7.730174795246222,8.891098830616636,7.757478766584179,6.0666,0,0,0,1,0,279165.7129725395
-118.28,34.08,39.0,8.059276223305648,6.799055862058796,7.5678626054638825,6.70808408385307,2.875,1,0,0,0,0,230038.26065658266
-121.76,37.67,6.0,8.014335737299424,6.251903883165888,7.111512116496157,6.150602768446279,6.3705,0,1,0,0,0,275393.4104129872
-119.21,34.26,23.0,7.968319500012717,6.293419278846481,7.319202458767849,6.251903883165888,3.3452,0,0,0,0,1,211386.0284593585
-118.31,33.98,44.0,5.407171771460119,4.007333185232471,5.459585514144159,4.356708826689592,5.1136,1,0,0,0,0,267390.0666650366
-117.7,33.6,26.0,6.92951677076365,5.442417710521793,5.71042701737487,5.342334251964811,2.625,1,0,0,0,0,228733.1447801562
-119.04,34.22,18.0,8.044947049617722,6.369900982828227,7.640123172695364,6.302618975744905,4.6458,1,0,0,0,0,236155.45513741858
-117.64,33.68,4.0,8.646113971483077,6.878326468291325,7.8928255262511176,6.844815479208263,6.5069,1,0,0,0,0,297080.04047573963
-118.33,34.17,48.0,7.85748078694253,6.182084906716632,7.020190708311925,6.131226489483141,4.2396,1,0,0,0,0,267253.71719496604
-120.84,38.81,11.0,7.155396301896734,5.659482215759621,6.413458957167357,5.517452896464707,3.1635,0,1,0,0,0,99822.16209023958
-122.44,37.76,52.0,7.65491704784832,6.12029741895095,6.705639094860003,6.0844994130751715,3.9079,0,0,0,1,0,298289.68091398757
-117.32,34.09,30.0,7.029972911706386,5.529429087511423,6.942156705699469,5.472270673671475,2.3917,0,1,0,0,0,62676.511985845864
-121.92,37.64,46.0,7.155396301896734,5.3471075307174685,6.240275845170769,5.342334251964811,5.1406,0,1,0,0,0,262850.9971923856
-122.54,37.93,43.0,8.00603417874901,6.154858094016418,6.878326468291325,6.066108090103747,5.5385,0,0,0,1,0,326199.073964159
-122.2,37.75,36.0,6.408528791059498,4.890349128221754,6.2766434893416445,4.897839799950911,1.5809,0,0,0,1,0,100139.38595021935
-117.32,34.03,13.0,8.256866848974312,6.635946555686647,7.430114138561801,6.507277712385012,3.9024,0,1,0,0,0,164879.20188505854
-121.96,37.24,26.0,8.017307507688582,6.406879986069314,7.097548850614793,6.333279628139691,5.4683,1,0,0,0,0,333419.7535928958
-119.16,34.12,17.0,5.41610040220442,4.2626798770413155,4.997212273764115,4.276666119016055,3.6167,0,0,0,0,1,260467.87303481204
-119.28,34.27,44.0,6.561030665896573,5.176149732573829,5.991464547107982,5.0106352940962555,3.0089,0,0,0,0,1,240213.44497141195
-117.12,32.75,13.0,7.935945103353701,6.651571873589727,7.533693709848633,6.53813982376767,2.1767,0,0,0,0,1,163765.09528990183
-118.27,34.16,45.0,7.531552381407289,5.8888779583328805,6.881411303642535,5.857933154483459,3.6587,1,0,0,0,0,224972.03055862803
-117.01,32.81,26.0,8.411832675758411,6.470799503782602,7.532088143541722,6.440946540632921,5.516,1,0,0,0,0,269153.85828436585
-117.97,33.71,25.0,8.09376775793108,6.171700597410915,7.406103381237015,6.210600077024653,5.8195,1,0,0,0,0,270009.22187207034
-121.98,37.95,16.0,8.001355025826703,6.008813185442595,7.183870715062453,5.986452005284438,6.7821,0,1,0,0,0,263697.0535401292
-118.39,34.23,18.0,8.133293861222633,6.723832440821209,8.007034012193408,6.679599185844383,3.0083,1,0,0,0,0,161718.55339848576
-122.07,37.39,37.0,7.064759027791802,5.480638923341991,6.380122536899765,5.521460917862246,5.0131,0,0,0,1,0,298326.4654289661
-117.27,33.22,16.0,7.259116128097101,5.7430031878094825,6.154858094016418,5.749392985908253,1.8849,1,0,0,0,0,178137.76023371145
-117.97,33.83,22.0,8.105005537547246,6.535241271013659,7.4999765409521215,6.51471269087253,4.0185,1,0,0,0,0,228326.91460328782
-117.31,34.08,37.0,6.860663671448287,5.44673737166631,6.416732282512326,5.442417710521793,1.9926,0,1,0,0,0,98848.86570085725
-119.45,37.21,17.0,8.171599480345463,6.588926477533519,7.38025578842646,6.4457198193855785,2.9449,0,1,0,0,0,100005.58595224004
-118.09,34.07,45.0,6.588926477533519,4.990432586778736,6.343880434126331,5.081404364984463,3.0347,1,0,0,0,0,165339.41190829314
-119.32,36.19,11.0,7.156176637480615,5.676753802268282,6.759255270663693,5.749392985908253,1.0962,0,1,0,0,0,25499.197850083
-117.98,33.75,24.0,8.259975659768276,6.688354713946762,7.890208213109961,6.650279048587422,3.8158,1,0,0,0,0,203135.6339324182
-122.47,37.85,19.0,7.563719668414366,6.386879319362645,6.782192056006791,6.304448802421981,2.9145,0,0,0,1,0,255563.99018483004
-121.99,36.99,29.0,8.045588280803528,6.230481447578482,7.29776828253138,6.1903154058531475,5.8123,0,0,0,0,1,314109.5570766749
-118.28,33.92,39.0,7.29505641646263,5.713732805509369,6.9440872082295275,5.765191102784844,3.0,1,0,0,0,0,182853.94805092877
-117.18,32.77,16.0,7.772752716468742,6.660575149839686,6.81783057145415,6.559615237493242,2.7386,0,0,0,0,1,265921.4550705324
-118.42,34.05,38.0,8.494743062578646,7.027314514039777,7.4377951216719325,6.843749949006225,4.8304,1,0,0,0,0,336231.21921735024
-117.91,33.73,26.0,7.789040401657477,6.240275845170769,7.961370201719511,6.234410725718371,4.7639,1,0,0,0,0,196321.9964688886
